AnimalID,AnimalType,Breed,Color,EntryDate,ReleaseDate,OutcomeType,Sex,Age,Year,Month,IsAdopted
A743127,Dog,Beagle/Plott Hound,Brown Brindle,2017-02-04 12:28:00,2017-02-12 17:55:00,Adoption,Intact Female,1 year,2017,2,True
A709259,Cat,Domestic Shorthair Mix,Black,2015-08-06 14:53:00,2015-08-14 12:21:00,Adoption,Intact Female,2 months,2015,8,True
A755774,Dog,Great Pyrenees Mix,White/Gray,2017-08-08 17:03:00,2017-08-13 12:07:00,Transfer,Intact Female,1 month,2017,8,False
A751127,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-06-04 13:14:00,2017-06-15 15:58:00,Transfer,Intact Male,1 month,2017,6,False
A717912,Dog,Chesa Bay Retr Mix,Brown,2015-12-17 14:20:00,2015-12-22 17:17:00,Adoption,Intact Male,1 month,2015,12,True
A702605,Dog,Jack Russell Terrier Mix,Black/Brown,2015-05-16 11:45:00,2015-05-18 15:22:00,Return to Owner,Neutered Male,3 years,2015,5,False
A731889,Dog,French Bulldog Mix,Tan,2016-07-28 17:47:00,2016-07-29 18:18:00,Return to Owner,Neutered Male,8 years,2016,7,False
A716527,Dog,Siberian Husky/Australian Cattle Dog,Red/White,2015-11-23 10:42:00,2015-11-27 14:25:00,Transfer,Intact Female,9 months,2015,11,False
A728653,Cat,Domestic Medium Hair Mix,Brown Tabby,2016-06-06 16:18:00,2016-06-10 17:22:00,Adoption,Intact Female,2 months,2016,6,True
A749632,Cat,Domestic Shorthair Mix,Calico,2017-05-17 12:12:00,2017-07-22 11:13:00,Adoption,Intact Female,2 weeks,2017,7,True
A732895,Dog,Jack Russell Terrier Mix,Tan,2016-08-14 13:33:00,2016-08-15 19:19:00,Adoption,Neutered Male,7 months,2016,8,True
A691345,Dog,Australian Cattle Dog Mix,Brown/White,2014-11-03 12:22:00,2014-11-09 14:47:00,Adoption,Intact Female,2 months,2014,11,True
A691345,Dog,Australian Cattle Dog Mix,Brown/White,2014-11-03 12:22:00,2014-11-08 18:18:00,Adoption,Intact Female,2 months,2014,11,True
A699197,Dog,Labrador Retriever Mix,Tan/White,2016-01-17 13:24:00,2016-01-18 19:37:00,Adoption,Spayed Female,10 years,2016,1,True
A696718,Dog,Pit Bull Mix,Tan,2015-02-10 13:54:00,2015-02-19 17:48:00,Adoption,Spayed Female,1 year,2015,2,True
A696718,Dog,Pit Bull Mix,Tan,2015-02-10 13:54:00,2015-10-10 14:59:00,Transfer,Spayed Female,1 year,2015,10,False
A761262,Cat,Domestic Medium Hair Mix,Calico,2017-11-01 18:30:00,2017-11-05 17:52:00,Transfer,Intact Female,2 years,2017,11,False
A682554,Cat,Domestic Shorthair Mix,Blue/White,2014-06-29 16:00:00,2014-06-30 10:43:00,Transfer,Intact Female,1 month,2014,6,False
A718499,Dog,Labrador Retriever Mix,Black,2016-02-27 11:25:00,2016-02-23 19:04:00,Adoption,Neutered Male,1 year,2016,2,True
A718499,Dog,Labrador Retriever Mix,Black,2016-02-27 11:25:00,2016-02-29 17:56:00,Adoption,Neutered Male,1 year,2016,2,True
A758479,Dog,Staffordshire/Border Collie,White/Black,2017-09-17 14:52:00,2017-09-24 16:33:00,Adoption,Spayed Female,1 year,2017,9,True
A679947,Dog,Pit Bull/Pointer,Tan,2014-05-28 12:57:00,2014-05-28 14:44:00,Return to Owner,Neutered Male,10 years,2014,5,False
A732236,Cat,Domestic Shorthair Mix,Orange Tabby/White,2017-06-28 12:12:00,2016-09-10 17:11:00,Adoption,Spayed Female,1 year,2016,9,True
A732236,Cat,Domestic Shorthair Mix,Orange Tabby/White,2017-06-28 12:12:00,2017-08-12 16:55:00,Adoption,Spayed Female,1 year,2017,8,True
A746062,Dog,Miniature Schnauzer Mix,White,2017-03-28 15:34:00,2017-04-01 13:18:00,Adoption,Spayed Female,10 years,2017,4,True
A738740,Dog,Catahoula Mix,Brown Brindle,2017-01-15 15:11:00,2016-12-12 18:09:00,Return to Owner,Spayed Female,11 months,2016,12,False
A738740,Dog,Catahoula Mix,Brown Brindle,2017-01-15 15:11:00,2017-08-29 12:23:00,Return to Owner,Spayed Female,11 months,2017,8,False
A738740,Dog,Catahoula Mix,Brown Brindle,2017-01-15 15:11:00,2017-01-16 06:54:00,Return to Owner,Spayed Female,11 months,2017,1,False
A686221,Cat,Domestic Shorthair Mix,White/Flame Point,2014-08-18 16:20:00,2014-08-27 18:05:00,Adoption,Intact Male,1 month,2014,8,True
A675542,Other,Bat Mix,Brown,2014-03-28 18:29:00,2014-03-28 18:33:00,Euthanasia,Unknown,2 years,2014,3,False
A691260,Cat,Cymric Mix,Lynx Point,2014-11-01 17:06:00,2014-12-18 15:26:00,Adoption,Intact Male,1 month,2014,12,True
A664308,Dog,Australian Cattle Dog Mix,Tricolor,2013-10-01 16:10:00,2013-10-02 18:21:00,Return to Owner,Intact Male,6 years,2013,10,False
A664308,Dog,Australian Cattle Dog Mix,Tricolor,2013-10-01 16:10:00,2018-02-22 09:57:00,Euthanasia,Intact Male,6 years,2018,2,False
A714042,Cat,Domestic Shorthair Mix,Black,2015-10-17 11:27:00,2015-10-22 18:08:00,Adoption,Intact Female,2 months,2015,10,True
A717661,Cat,Domestic Shorthair Mix,Black/White,2015-12-12 08:31:00,2015-12-20 19:09:00,Return to Owner,Intact Female,8 months,2015,12,False
A731106,Dog,Labrador Retriever Mix,Black/White,2016-07-16 11:51:00,2016-12-14 08:45:00,Adoption,Intact Female,2 months,2016,12,True
A736100,Cat,Domestic Shorthair Mix,Black/White,2016-10-04 10:32:00,2016-11-03 22:42:00,Adoption,Spayed Female,6 years,2016,11,True
A699169,Dog,Labrador Retriever/German Shepherd,Brown,2015-03-23 15:57:00,2015-03-26 17:15:00,Return to Owner,Neutered Male,8 years,2015,3,False
A685415,Dog,Chihuahua Shorthair Mix,Cream,2014-08-07 09:56:00,2014-08-11 17:15:00,Adoption,Intact Female,1 year,2014,8,True
A680784,Cat,Domestic Shorthair Mix,Brown Tabby,2014-06-07 16:54:00,2014-06-07 18:38:00,Transfer,Intact Male,1 day,2014,6,False
A722540,Cat,Domestic Shorthair Mix,Calico,2016-03-18 11:40:00,2016-03-29 19:07:00,Transfer,Intact Female,5 months,2016,3,False
A718192,Dog,Chihuahua Shorthair Mix,Tan/Black,2015-12-23 15:40:00,2016-01-04 13:24:00,Adoption,Intact Male,5 years,2016,1,True
A690115,Dog,Queensland Heeler Mix,Black/White,2014-10-14 14:42:00,2014-10-19 18:03:00,Adoption,Intact Female,1 month,2014,10,True
A755765,Other,Bat Mix,Brown,2017-08-08 16:13:00,2017-08-08 16:28:00,Euthanasia,Unknown,4 years,2017,8,False
A692804,Cat,Siamese Mix,Lynx Point,2014-11-25 18:15:00,2014-11-26 09:00:00,Transfer,Intact Female,1 year,2014,11,False
A714097,Dog,Pit Bull Mix,Black/White,2015-10-17 18:45:00,2015-10-21 18:16:00,Return to Owner,Intact Male,8 months,2015,10,False
A743394,Dog,Shih Tzu/Dachshund,Gray/Black,2017-02-09 15:17:00,2017-02-13 18:01:00,Adoption,Intact Female,3 months,2017,2,True
A690865,Dog,Pit Bull Mix,Blue/White,2014-10-27 13:13:00,2014-10-31 17:13:00,Adoption,Intact Female,3 months,2014,10,True
A746368,Dog,Chihuahua Shorthair Mix,Brown/Black,2017-04-01 14:28:00,2017-04-08 19:23:00,Adoption,Intact Male,4 years,2017,4,True
A677660,Cat,Domestic Shorthair Mix,Calico,2014-04-27 14:27:00,2014-06-01 17:31:00,Adoption,Intact Female,4 weeks,2014,6,True
A732632,Other,Opossum,Brown,2016-08-11 09:37:00,2016-08-11 09:52:00,Euthanasia,Unknown,1 year,2016,8,False
A720688,Dog,Chihuahua Shorthair Mix,Red,2016-02-13 18:10:00,2016-02-18 17:07:00,Adoption,Intact Male,1 year,2016,2,True
A670253,Dog,Australian Cattle Dog/Rat Terrier,Blue Tick/Tan,2014-01-04 12:52:00,2014-01-08 18:48:00,Adoption,Intact Male,10 months,2014,1,True
A760608,Dog,Alaskan Husky/Labrador Retriever,White/White,2017-10-20 18:30:00,2017-10-30 16:02:00,Adoption,Intact Male,8 months,2017,10,True
A731307,Dog,Pointer Mix,Black,2016-07-20 11:48:00,2016-07-30 11:48:00,Adoption,Neutered Male,4 years,2016,7,True
A671482,Dog,Chihuahua Shorthair Mix,Black/Tan,2014-01-25 13:13:00,2014-01-29 18:37:00,Adoption,Intact Female,1 month,2014,1,True
A667632,Dog,Miniature Poodle Mix,Black/White,2016-12-02 11:29:00,2013-11-22 17:13:00,Return to Owner,Neutered Male,4 years,2013,11,False
A667632,Dog,Miniature Poodle Mix,Black/White,2016-12-02 11:29:00,2016-06-25 12:12:00,Return to Owner,Neutered Male,4 years,2016,6,False
A667632,Dog,Miniature Poodle Mix,Black/White,2016-12-02 11:29:00,2016-12-02 16:04:00,Return to Owner,Neutered Male,4 years,2016,12,False
A728697,Cat,Domestic Shorthair Mix,Brown Tabby,2016-06-07 11:39:00,2016-06-17 17:03:00,Adoption,Intact Male,1 month,2016,6,True
A699607,Cat,Domestic Shorthair Mix,Black,2015-03-30 15:23:00,2015-03-31 09:00:00,Transfer,Intact Male,1 year,2015,3,False
A733045,Cat,Domestic Shorthair Mix,Blue,2016-08-16 14:15:00,2016-12-28 08:03:00,Adoption,Intact Male,3 weeks,2016,12,True
A698748,Dog,Yorkshire Terrier Mix,Tan/Silver,2015-03-17 12:24:00,2015-03-21 16:43:00,Adoption,Intact Male,6 years,2015,3,True
A710454,Other,Raccoon,Gray/Black,2015-08-23 13:09:00,2015-08-25 10:27:00,Euthanasia,Unknown,1 year,2015,8,False
A671742,Other,Raccoon Mix,Gray/Black,2014-01-30 13:26:00,2014-01-30 13:52:00,Euthanasia,Unknown,1 year,2014,1,False
A715181,Dog,Maltese Mix,Buff,2015-11-01 15:38:00,2015-11-06 17:52:00,Adoption,Intact Female,4 months,2015,11,True
A712979,Cat,Domestic Shorthair Mix,Black,2015-09-22 12:28:00,2015-10-04 15:02:00,Transfer,Intact Male,0 years,2015,10,False
A758406,Dog,Pit Bull/Labrador Retriever,Brown,2017-09-16 11:24:00,2017-09-27 18:17:00,Return to Owner,Spayed Female,6 years,2017,9,False
A699653,Dog,Beagle/Dachshund,White/Brown,2015-03-31 12:07:00,2015-04-04 17:57:00,Adoption,Intact Female,1 year,2015,4,True
A735436,Cat,Domestic Shorthair,Brown Tabby,2016-09-23 12:00:00,2016-11-08 15:44:00,Adoption,Intact Female,6 months,2016,11,True
A707531,Cat,Domestic Shorthair Mix,Black,2015-07-14 14:02:00,2015-07-14 15:04:00,Transfer,Intact Male,2 weeks,2015,7,False
A759555,Dog,Boxer/Pit Bull,Black/White,2017-10-03 15:35:00,2017-10-03 16:21:00,Return to Owner,Intact Female,2 years,2017,10,False
A726035,Cat,Domestic Shorthair Mix,Gray Tabby,2016-05-05 12:04:00,2016-05-09 19:31:00,Transfer,Intact Female,1 year,2016,5,False
A749127,Dog,Pit Bull Mix,Blue/White,2017-05-11 12:25:00,2017-12-05 17:33:00,Return to Owner,Spayed Female,7 months,2017,12,False
A749127,Dog,Pit Bull Mix,Blue/White,2017-05-11 12:25:00,2017-10-02 18:09:00,Return to Owner,Spayed Female,7 months,2017,10,False
A749127,Dog,Pit Bull Mix,Blue/White,2017-05-11 12:25:00,2017-05-12 16:40:00,Return to Owner,Spayed Female,7 months,2017,5,False
A675427,Dog,Pug Mix,Tan/Black,2014-03-27 14:37:00,2014-04-03 17:07:00,Adoption,Intact Male,1 month,2014,4,True
A729783,Dog,Pembroke Welsh Corgi/Chihuahua Longhair,Yellow/White,2016-06-23 18:38:00,2016-06-27 18:39:00,Adoption,Intact Female,8 months,2016,6,True
A675983,Cat,Domestic Shorthair Mix,Blue Tabby,2014-04-02 16:48:00,2014-04-03 15:19:00,Transfer,Intact Female,7 months,2014,4,False
A690933,Dog,Border Collie Mix,White/Brown,2014-10-28 11:43:00,2014-11-03 17:14:00,Adoption,Intact Female,6 months,2014,11,True
A675675,Cat,Snowshoe Mix,Chocolate Point,2014-03-31 12:20:00,2014-07-26 14:31:00,Adoption,Intact Female,4 weeks,2014,7,True
A698771,Dog,Schnauzer Giant Mix,White/Black,2015-03-17 17:06:00,2015-03-24 16:32:00,Adoption,Intact Female,2 months,2015,3,True
A698771,Dog,Schnauzer Giant Mix,White/Black,2015-03-17 17:06:00,2016-07-14 10:02:00,Adoption,Intact Female,2 months,2016,7,True
A759228,Cat,Domestic Shorthair Mix,Tortie,2017-09-29 11:49:00,2017-10-03 13:41:00,Transfer,Intact Female,3 months,2017,10,False
A700786,Cat,Domestic Shorthair Mix,Brown Tabby,2015-04-19 15:11:00,2015-04-19 19:06:00,Transfer,Intact Male,3 weeks,2015,4,False
A702921,Cat,Domestic Shorthair Mix,Brown Tabby,2015-05-19 11:42:00,2015-05-24 17:30:00,Adoption,Spayed Female,1 year,2015,5,True
A742540,Dog,Pit Bull Mix,White/Blue,2017-01-23 14:47:00,2017-06-04 14:41:00,Adoption,Intact Female,8 months,2017,6,True
A742540,Dog,Pit Bull Mix,White/Blue,2017-01-23 14:47:00,2017-07-02 18:44:00,Adoption,Intact Female,8 months,2017,7,True
A742540,Dog,Pit Bull Mix,White/Blue,2017-01-23 14:47:00,2017-01-29 17:43:00,Adoption,Intact Female,8 months,2017,1,True
A764059,Cat,Domestic Shorthair Mix,Orange Tabby/White,2017-12-20 18:21:00,2017-12-31 17:06:00,Adoption,Intact Male,2 months,2017,12,True
A760822,Dog,Chihuahua Shorthair/Dachshund,Red,2017-10-24 14:08:00,2017-10-28 18:56:00,Adoption,Intact Male,3 years,2017,10,True
A711032,Dog,Jack Russell Terrier Mix,White/Black,2015-09-01 10:29:00,2015-09-12 18:36:00,Adoption,Intact Male,1 year,2015,9,True
A711032,Dog,Jack Russell Terrier Mix,White/Black,2015-09-01 10:29:00,2015-09-21 18:54:00,Adoption,Intact Male,1 year,2015,9,True
A756911,Dog,German Shepherd Mix,Tan/Black,2017-08-27 14:08:00,2017-09-11 17:47:00,Adoption,Spayed Female,2 years,2017,9,True
A756911,Dog,German Shepherd Mix,Tan/Black,2017-08-27 14:08:00,2017-09-03 13:00:00,Adoption,Spayed Female,2 years,2017,9,True
A756911,Dog,German Shepherd Mix,Tan/Black,2017-08-27 14:08:00,2017-11-13 13:04:00,Transfer,Spayed Female,2 years,2017,11,False
A686724,Cat,Domestic Shorthair Mix,Blue Tabby,2014-08-25 21:33:00,2014-09-02 16:42:00,Adoption,Intact Female,1 year,2014,9,True
A678595,Dog,Chihuahua Shorthair/Boston Terrier,Brown Brindle,2014-05-10 12:59:00,2014-05-17 16:12:00,Adoption,Intact Male,2 years,2014,5,True
A729331,Cat,Domestic Medium Hair Mix,Blue/White,2016-06-16 13:09:00,2016-06-17 09:08:00,Transfer,Unknown,1 weeks,2016,6,False
A762952,Dog,Labrador Retriever Mix,Black/White,2017-11-30 16:06:00,2017-12-01 07:53:00,Transfer,Intact Male,3 weeks,2017,12,False
A743344,Dog,Flat Coat Retriever Mix,Black,2017-02-13 16:58:00,2017-02-12 19:17:00,Adoption,Intact Female,2 years,2017,2,True
A743344,Dog,Flat Coat Retriever Mix,Black,2017-02-13 16:58:00,2017-02-14 00:00:00,Transfer,Intact Female,2 years,2017,2,False
A709375,Dog,Pit Bull Mix,Blue/White,2015-08-08 11:40:00,2015-09-08 14:10:00,Transfer,Intact Male,2 years,2015,9,False
A710211,Dog,Miniature Schnauzer Mix,Black,2015-08-19 15:50:00,2017-03-21 00:00:00,Transfer,Spayed Female,10 years,2017,3,False
A710211,Dog,Miniature Schnauzer Mix,Black,2015-08-19 15:50:00,2015-09-01 12:50:00,Adoption,Spayed Female,10 years,2015,9,True
A738970,Dog,Chihuahua Shorthair Mix,Tricolor,2016-11-25 11:28:00,2016-11-30 11:32:00,Adoption,Intact Male,5 years,2016,11,True
A738133,Cat,Domestic Medium Hair Mix,Black/White,2016-11-10 11:05:00,2016-11-11 09:00:00,Transfer,Intact Female,5 months,2016,11,False
A669170,Dog,Chihuahua Shorthair Mix,Tricolor,2013-12-16 13:20:00,2013-12-29 14:21:00,Adoption,Intact Male,7 years,2013,12,True
A701699,Cat,Domestic Longhair Mix,Black/White,2015-05-03 14:17:00,2015-05-07 14:09:00,Return to Owner,Neutered Male,14 years,2015,5,False
A745979,Dog,Miniature Schnauzer Mix,Gray,2017-03-27 14:04:00,2017-03-27 18:15:00,Transfer,Spayed Female,10 years,2017,3,False
A745013,Dog,Chihuahua Shorthair Mix,Tricolor,2017-03-11 11:48:00,2017-03-16 16:22:00,Adoption,Spayed Female,2 years,2017,3,True
A737372,Cat,Domestic Medium Hair,Black/White,2016-10-26 14:53:00,2016-10-30 18:25:00,Adoption,Intact Male,5 months,2016,10,True
A546081,Dog,Miniature Poodle,White,2014-02-15 14:48:00,2014-02-23 15:05:00,Adoption,Neutered Male,5 years,2014,2,True
A688903,Cat,Domestic Shorthair Mix,Brown Tabby,2014-09-26 07:07:00,2014-10-02 10:49:00,Return to Owner,Neutered Male,6 years,2014,10,False
A718260,Dog,Labrador Retriever Mix,Black/White,2015-12-26 14:01:00,2015-12-30 14:15:00,Return to Owner,Neutered Male,4 years,2015,12,False
A759811,Cat,Domestic Longhair,Black/White,2017-10-07 17:32:00,2017-10-25 15:14:00,Adoption,Spayed Female,2 years,2017,10,True
A702053,Cat,Domestic Longhair Mix,Black/White,2015-05-08 14:27:00,2015-05-09 14:09:00,Return to Owner,Neutered Male,4 years,2015,5,False
A730106,Dog,Pit Bull Mix,Brown Brindle/White,2016-06-28 15:40:00,2016-06-28 17:34:00,Return to Owner,Spayed Female,5 years,2016,6,False
A722521,Cat,Domestic Shorthair Mix,Brown Tabby,2016-03-18 08:09:00,2016-03-18 10:28:00,Transfer,Unknown,3 days,2016,3,False
A683506,Dog,Australian Kelpie Mix,Black,2014-07-11 12:46:00,2014-07-21 11:53:00,Transfer,Intact Female,2 years,2014,7,False
A681090,Dog,Chihuahua Shorthair/Dachshund,Black/Brown,2014-06-12 12:35:00,2014-07-05 17:21:00,Adoption,Spayed Female,4 years,2014,7,True
A761204,Cat,Domestic Shorthair Mix,White,2017-11-01 18:01:00,2017-11-08 13:36:00,Return to Owner,Neutered Male,6 years,2017,11,False
A664324,Dog,Soft Coated Wheaten Terrier Mix,Cream,2014-05-28 10:55:00,2014-05-28 18:33:00,Return to Owner,Neutered Male,3 years,2014,5,False
A696709,Dog,Australian Kelpie Mix,Tan,2015-02-10 13:22:00,2015-02-14 17:13:00,Adoption,Intact Female,10 months,2015,2,True
A745142,Cat,Siamese Mix,White/Black,2017-03-13 13:24:00,2017-03-14 09:00:00,Transfer,Intact Female,1 year,2017,3,False
A728455,Dog,Chow Chow Mix,Black/White,2016-06-01 13:38:00,2016-06-05 09:26:00,Transfer,Unknown,0 years,2016,6,False
A706240,Cat,Domestic Shorthair Mix,Tortie,2015-06-26 14:14:00,2015-06-27 09:00:00,Transfer,Intact Female,1 year,2015,6,False
A685338,Dog,Shih Tzu/Cocker Spaniel,Black/Gray,2014-08-05 18:30:00,2014-08-09 11:05:00,Transfer,Intact Male,5 years,2014,8,False
A707209,Dog,Labrador Retriever/Pit Bull,Black/White,2015-07-09 16:12:00,2015-07-10 11:28:00,Return to Owner,Intact Female,1 year,2015,7,False
A761345,Dog,Rottweiler Mix,Black/Brown Brindle,2017-11-03 11:00:00,2017-12-31 14:01:00,Adoption,Intact Male,1 year,2017,12,True
A692197,Dog,Pit Bull Mix,Brown Brindle,2014-11-16 12:39:00,2014-11-24 18:17:00,Transfer,Neutered Male,1 year,2014,11,False
A692197,Dog,Pit Bull Mix,Brown Brindle,2014-11-16 12:39:00,2015-08-17 09:56:00,Euthanasia,Neutered Male,1 year,2015,8,False
A679728,Cat,Domestic Shorthair Mix,White,2014-05-25 13:27:00,2014-06-16 12:46:00,Transfer,Intact Female,3 years,2014,6,False
A701483,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-04-30 11:53:00,2015-04-30 17:01:00,Transfer,Unknown,3 weeks,2015,4,False
A671106,Cat,Domestic Longhair Mix,Black,2014-01-18 13:52:00,2014-01-19 17:35:00,Transfer,Unknown,10 months,2014,1,False
A730055,Cat,Domestic Shorthair Mix,Black/White,2016-06-27 18:35:00,2016-06-27 18:43:00,Transfer,Unknown,1 week,2016,6,False
A722011,Cat,Domestic Shorthair Mix,Black,2016-03-09 11:04:00,2016-08-27 13:19:00,Adoption,Spayed Female,10 years,2016,8,True
A713954,Dog,American Bulldog Mix,Yellow Brindle/White,2015-10-15 16:16:00,2015-10-15 17:20:00,Euthanasia,Intact Female,2 years,2015,10,False
A691444,Dog,Chihuahua Shorthair Mix,Black/White,2014-11-04 15:51:00,2014-11-21 18:17:00,Adoption,Intact Male,8 months,2014,11,True
A691444,Dog,Chihuahua Shorthair Mix,Black/White,2014-11-04 15:51:00,2014-11-12 17:16:00,Adoption,Intact Male,8 months,2014,11,True
A706079,Cat,Domestic Shorthair Mix,Brown Tabby,2015-06-24 13:18:00,2015-06-30 16:38:00,Transfer,Intact Male,1 week,2015,6,False
A682177,Cat,Domestic Shorthair Mix,Brown Tabby/White,2014-06-25 11:53:00,2014-06-27 09:00:00,Transfer,Spayed Female,3 years,2014,6,False
A682177,Cat,Domestic Shorthair Mix,Brown Tabby/White,2014-06-25 11:53:00,2016-02-09 14:39:00,Transfer,Spayed Female,3 years,2016,2,False
A593109,Dog,Pit Bull Mix,White/Black,2015-05-02 15:47:00,2015-01-24 16:10:00,Return to Owner,Spayed Female,6 years,2015,1,False
A593109,Dog,Pit Bull Mix,White/Black,2015-05-02 15:47:00,2015-05-02 17:23:00,Return to Owner,Spayed Female,6 years,2015,5,False
A593109,Dog,Pit Bull Mix,White/Black,2015-05-02 15:47:00,2016-01-19 18:09:00,Return to Owner,Spayed Female,6 years,2016,1,False
A593109,Dog,Pit Bull Mix,White/Black,2015-05-02 15:47:00,2015-12-21 18:17:00,Return to Owner,Spayed Female,6 years,2015,12,False
A593109,Dog,Pit Bull Mix,White/Black,2015-05-02 15:47:00,2016-03-07 11:30:00,Return to Owner,Spayed Female,6 years,2016,3,False
A715205,Cat,Domestic Shorthair Mix,Orange Tabby/White,2015-11-02 09:53:00,2015-11-03 09:00:00,Transfer,Neutered Male,7 years,2015,11,False
A681113,Dog,Chihuahua Shorthair/Jack Russell Terrier,Tricolor,2014-06-12 16:54:00,2014-06-24 17:28:00,Return to Owner,Intact Male,6 months,2014,6,False
A751115,Cat,Domestic Longhair Mix,Brown Tabby/White,2017-06-04 12:30:00,2017-07-14 08:59:00,Adoption,Intact Female,4 weeks,2017,7,True
A675373,Dog,American Bulldog Mix,White/Brown Brindle,2014-03-26 17:53:00,2014-06-07 14:02:00,Return to Owner,Intact Female,2 years,2014,6,False
A675373,Dog,American Bulldog Mix,White/Brown Brindle,2014-03-26 17:53:00,2014-03-27 14:17:00,Return to Owner,Intact Female,2 years,2014,3,False
A675373,Dog,American Bulldog Mix,White/Brown Brindle,2014-03-26 17:53:00,2014-11-15 11:06:00,Transfer,Intact Female,2 years,2014,11,False
A753980,Cat,Domestic Shorthair Mix,Black/White,2017-07-13 18:20:00,2017-07-16 19:19:00,Transfer,Intact Male,2 months,2017,7,False
A720899,Dog,Whippet Mix,Black/White,2016-02-17 11:31:00,2016-07-21 18:53:00,Adoption,Intact Female,1 year,2016,7,True
A720899,Dog,Whippet Mix,Black/White,2016-02-17 11:31:00,2016-02-20 17:26:00,Return to Owner,Intact Female,1 year,2016,2,False
A720899,Dog,Whippet Mix,Black/White,2016-02-17 11:31:00,2016-06-26 18:22:00,Return to Owner,Intact Female,1 year,2016,6,False
A667964,Dog,Beagle Mix,Tan/White,2013-11-25 17:44:00,2013-11-25 18:38:00,Transfer,Intact Male,6 months,2013,11,False
A753644,Dog,Labrador Retriever Mix,Black/White,2017-07-09 13:20:00,2017-07-12 18:49:00,Adoption,Intact Male,4 months,2017,7,True
A743319,Dog,Beagle Mix,Black/White,2017-02-08 11:11:00,2017-02-15 00:00:00,Transfer,Intact Female,2 years,2017,2,False
A688942,Cat,Domestic Shorthair Mix,Brown Tabby,2014-09-26 15:59:00,2014-09-27 09:00:00,Transfer,Intact Male,4 months,2014,9,False
A749873,Dog,Chihuahua Shorthair Mix,Cream,2017-07-06 07:56:00,2017-07-14 12:27:00,Transfer,Spayed Female,7 years,2017,7,False
A749873,Dog,Chihuahua Shorthair Mix,Cream,2017-07-06 07:56:00,2017-05-22 15:48:00,Return to Owner,Spayed Female,7 years,2017,5,False
